p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.484589683211903,0.638,0.512,0,1,CALD1
0,0.386987898311368,0.92,0.796,0,1,SEC61G
0,1.74363589900099,0.456,0.332,0,1,LYPD3
0,1.37523206007236,0.532,0.415,0,1,RND3
0,0.955163005838144,0.544,0.427,0,1,SPTSSA
0,2.34478278953798,0.778,0.666,0,1,BTG2
0,1.62010899001797,0.562,0.451,0,1,LY6K
0,1.19148313018434,0.702,0.591,0,1,TPM2
0,1.98124178381437,0.654,0.544,0,1,MAFB
0,0.606685390191985,0.81,0.702,0,1,ZFP36L2
0,1.11369031299432,0.723,0.615,0,1,CALML5
0,0.685027273273982,0.805,0.698,0,1,MARCKSL1
0,1.89822390243746,0.741,0.634,0,1,HES1
0,2.54582189443681,0.489,0.385,0,1,SDR16C5
0,0.87761155125893,0.839,0.737,0,1,ZFP36L1
0,2.16113597170202,0.665,0.564,0,1,TMEM45A
0,1.46750643248922,0.948,0.847,0,1,JUNB
0,1.00673619411381,0.565,0.464,0,1,CCND1
0,0.63770614136097,0.812,0.714,0,1,RANBP1
0,0.416965389909456,0.949,0.851,0,1,RPL31
0,1.34722349357685,0.773,0.676,0,1,IDH2
0,2.3026786836111,0.538,0.442,0,1,C19orf33
0,0.924472670839634,0.545,0.45,0,1,MYC
0,1.99424978659293,0.56,0.468,0,1,TNFAIP6
0,1.21209813193699,0.461,0.37,0,1,EMP1
0,1.98333118358351,0.599,0.511,0,1,APOD
0,1.46411306254683,0.531,0.451,0,1,SOCS3
0,1.95465590309644,0.541,0.466,0,1,SCCPDH
0,1.4178733969234,0.421,0.346,0,1,ZC3H12A
0,1.70318786248288,0.445,0.374,0,1,MALL
0,0.78707742079987,0.982,0.915,0,1,RPS21
0,2.2490648921467,0.634,0.571,0,1,NDRG1
0,1.34635238926898,0.369,0.309,0,1,RCAN1
0,3.18389364951213,0.284,0.236,0,1,SBSN
0,1.5526659578976,0.283,0.235,0,1,PSTPIP2
0,0.573849483581089,0.798,0.757,0,1,DUSP1
0,1.66469581910519,0.279,0.239,0,1,SORBS2
0,0.358319454224908,0.27,0.23,0,1,DEFB1
0,0.443615780610438,0.873,0.834,0,1,FOS
0,2.8181498850884,0.567,0.528,0,1,CSTA
0,1.99922582139002,0.521,0.484,0,1,ID3
